Date,apple,bond,vix
2018-12-06,42.66496658325195,2.747999906539917,21.190000534057617
2018-12-07,41.1436653137207,2.696000099182129,23.229999542236328
2018-12-10,41.414710998535156,2.7090001106262207,22.639999389648438
2018-12-11,41.17784118652344,2.744999885559082,21.760000228881836
2018-12-12,41.29261779785156,2.765000104904175,21.459999084472656
2018-12-13,41.74436950683594,2.75600004196167,20.649999618530273
2018-12-14,40.40863800048828,2.7290000915527344,21.6299991607666
2018-12-17,40.0325927734375,2.693000078201294,24.520000457763672
2018-12-18,40.55271911621094,2.6559998989105225,25.579999923706055
2018-12-19,39.287818908691406,2.627000093460083,25.579999923706055
2018-12-20,38.29639434814453,2.6530001163482666,28.3799991607666
2018-12-21,36.80683517456055,2.6419999599456787,30.110000610351562
2018-12-26,38.379425048828125,2.63700008392334,30.40999984741211
2018-12-27,38.13034439086914,2.5899999141693115,29.959999084472656
2018-12-28,38.14988327026367,2.572999954223633,28.34000015258789
2018-12-31,38.518611907958984,2.509999990463257,25.420000076293945
2019-01-02,38.56256103515625,2.503000020980835,23.219999313354492
2019-01-03,34.72145080566406,2.368000030517578,25.450000762939453
2019-01-04,36.203678131103516,2.4820001125335693,21.3799991607666
2019-01-07,36.123104095458984,2.5190000534057617,21.399999618530273
2019-01-08,36.81171798706055,2.571000099182129,20.469999313354492
